pairname,pairs,2008-10-01,2008-10-15,2008-10-29,2008-11-12,2008-11-26,2008-12-10,2008-12-24,2009-01-07,2009-01-21,2009-02-04,2009-02-18,2009-03-04,2009-03-18,2009-04-01,2009-04-15,2009-04-29,2009-05-13,2009-05-27,2009-06-10,total
124,0.6-0.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125,0.6-0.7,1.0000,2.0000,2.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,23.0000
126,0.6-0.8,0.0000,1.6667,1.6667,1.3333,1.0000,0.6667,0.3333,0.3333,1.6667,0.6667,1.3333,1.6667,1.0000,0.6667,1.0000,1.6667,1.3333,1.3333,0.6667,20.0000
127,0.6-1.0,0.0000,1.5000,1.2500,1.1250,1.0000,1.3750,1.2500,0.6250,1.1250,1.0000,1.2500,1.1250,1.3750,0.8750,1.3750,1.2500,1.3750,1.2500,0.3750,20.5000
128,0.6-1.2,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,12.0000
129,0.6-1.5,0.0000,2.0000,2.0000,1.0000,0.0000,0.0000,1.0000,1.0000,2.0000,2.0000,1.0000,1.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,26.0000
130,0.6-1.7,1.0000,2.0000,2.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,2.0000,2.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,21.0000
131,0.6-1.8,0.0000,1.6667,1.3333,1.6667,1.3333,1.0000,1.0000,0.6667,1.0000,1.0000,2.0000,1.6667,1.3333,0.3333,1.0000,1.3333,1.3333,1.3333,0.3333,21.3333
132,0.6-2.0,0.0000,1.0000,1.0000,1.2000,0.8000,1.0000,0.2000,0.6000,0.8000,1.0000,1.6000,1.2000,0.8000,0.4000,1.2000,1.8000,1.4000,1.2000,0.6000,17.8000
133,0.6-2.2,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,2.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,23.0000
134,0.6-2.5,0.5000,2.0000,1.0000,1.0000,0.5000,0.5000,0.0000,0.0000,1.0000,0.5000,1.0000,0.0000,0.0000,0.5000,1.5000,1.0000,1.5000,1.0000,1.5000,15.0000
135,0.6-2.6,0.0000,1.0000,0.6667,1.0000,1.0000,0.6667,0.6667,0.3333,1.3333,0.6667,1.6667,1.3333,1.0000,0.3333,1.3333,1.3333,1.3333,1.0000,0.6667,17.3333
136,0.6-2.7,0.0000,1.5000,1.5000,1.5000,1.5000,1.5000,1.0000,0.0000,1.0000,1.0000,1.5000,1.5000,1.0000,1.0000,1.5000,1.5000,1.5000,1.5000,1.0000,22.5000
137,0.6-2.8,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,5.0000
138,0.6-3.0,0.0000,1.0000,2.0000,0.5000,0.0000,0.0000,0.5000,1.0000,1.0000,1.5000,1.5000,1.0000,0.5000,0.0000,1.0000,1.5000,1.0000,0.5000,1.0000,15.5000
139,0.6-3.2,0.0000,1.0000,2.0000,1.0000,2.0000,1.5000,1.5000,0.0000,1.5000,1.0000,1.5000,1.5000,1.0000,1.0000,1.0000,0.0000,0.0000,0.5000,0.5000,18.5000
140,0.6-3.3,0.0000,1.0000,0.0000,1.0000,2.0000,2.0000,0.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,27.0000
141,0.6-3.5,0.0000,1.5000,1.0000,1.5000,1.0000,1.5000,1.0000,0.5000,1.5000,1.0000,1.5000,1.5000,1.0000,1.0000,1.0000,2.0000,2.0000,1.0000,1.0000,22.5000
142,0.6-4.0,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,1.0000,2.0000,1.0000,2.0000,2.0000,1.0000,1.0000,0.0000,15.0000
143,0.6-4.3,0.0000,2.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,2.0000,1.0000,13.0000
144,0.6-4.8,0.0000,1.0000,2.0000,2.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,0.0000,24.0000
145,0.6-5.0,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,1.0000,1.0000,0.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,30.0000
146,0.6-5.8,0.0000,2.0000,1.0000,2.0000,1.0000,2.0000,0.0000,0.0000,2.0000,0.0000,2.0000,2.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,27.0000
147,0.6-6.0,0.0000,0.0000,1.0000,1.0000,0.0000,2.0000,1.0000,0.0000,2.0000,2.0000,1.0000,1.0000,2.0000,0.0000,1.0000,1.0000,0.0000,0.0000,1.0000,16.0000
148,0.6-6.5,0.0000,2.0000,2.0000,1.0000,1.0000,1.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,28.0000
149,0.6-7.0,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,2.0000,0.0000,2.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,2.0000,2.0000,15.0000
150,0.7-0.0,0.0000,0.6000,0.8000,0.6000,0.8000,0.6000,0.6000,0.0000,0.0000,0.2000,0.2000,0.6000,0.8000,0.8000,1.2000,1.2000,1.0000,0.8000,0.8000,11.6000
151,0.7-0.2,0.0000,2.0000,2.0000,2.0000,2.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,17.0000
152,0.7-0.3,0.5000,1.0000,1.0000,1.0000,0.5000,0.0000,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,1.0000,0.0000,0.0000,7.0000
153,0.7-0.5,0.6667,0.6667,0.3333,0.6667,0.3333,0.0000,0.0000,0.0000,0.0000,0.3333,0.0000,0.3333,0.3333,0.6667,0.6667,1.0000,1.3333,0.6667,1.0000,9.0000
154,0.7-0.6,1.0000,2.0000,2.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,23.0000
155,0.7-0.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
156,0.7-0.8,1.0000,1.3333,1.0000,0.3333,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,1.3333,1.0000,1.3333,0.6667,1.3333,1.3333,0.3333,11.6667
157,0.7-1.0,0.5000,0.6250,0.1250,0.3750,0.0000,0.2500,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.6250,1.0000,1.0000,0.6250,1.1250,0.7500,0.0000,7.5000
158,0.7-1.2,0.0000,1.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,2.0000,1.0000,0.0000,0.0000,2.0000,0.0000,1.0000,2.0000,2.0000,1.0000,2.0000,18.0000
159,0.7-1.5,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,1.0000,13.0000
160,0.7-1.7,2.0000,2.0000,2.0000,2.0000,1.0000,0.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,2.0000,2.0000,1.0000,1.0000,1.0000,1.0000,25.0000
161,0.7-1.8,0.3333,1.0000,0.3333,1.0000,0.3333,0.0000,1.0000,0.0000,0.6667,0.6667,1.0000,0.0000,1.3333,1.0000,1.6667,1.0000,1.3333,1.6667,1.0000,15.3333
162,0.7-2.0,0.6000,1.0000,0.2000,0.2000,0.2000,0.4000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.6000,0.4000,0.4000,0.6000,0.8000,0.8000,0.4000,6.8000
163,0.7-2.2,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,0.0000,1.0000,1.0000,0.0000,6.0000
164,0.7-2.5,1.0000,1.5000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0000,1.5000,1.5000,1.5000,2.0000,1.0000,1.0000,14.5000
165,0.7-2.6,0.6667,0.6667,0.6667,1.6667,0.6667,0.0000,0.6667,0.3333,0.3333,0.6667,0.3333,0.0000,0.6667,1.0000,1.0000,1.0000,1.3333,1.3333,1.0000,14.0000
166,0.7-2.7,1.0000,0.5000,1.5000,1.5000,1.5000,1.0000,0.5000,0.0000,0.0000,0.5000,0.0000,1.0000,1.5000,1.5000,1.5000,1.5000,1.0000,1.5000,0.5000,18.0000
167,0.7-2.8,0.0000,0.0000,0.0000,2.0000,0.0000,1.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,14.0000
168,0.7-3.0,0.0000,0.5000,1.0000,0.5000,0.0000,0.5000,0.0000,0.5000,0.0000,1.0000,0.0000,0.0000,1.5000,0.5000,2.0000,2.0000,1.5000,0.0000,0.0000,11.5000
169,0.7-3.2,1.0000,0.5000,2.0000,2.0000,0.5000,0.5000,1.0000,0.0000,0.5000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.5000,13.5000
170,0.7-3.3,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,16.0000
171,0.7-3.5,0.5000,1.0000,1.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.5000,1.0000,1.0000,7.5000
172,0.7-4.0,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,0.0000,0.0000,6.0000
173,0.7-4.3,1.0000,2.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,1.0000,2.0000,1.0000,2.0000,2.0000,1.0000,18.0000
174,0.7-4.8,0.0000,0.0000,2.0000,2.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,0.0000,23.0000
175,0.7-5.0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,2.0000,1.0000,2.0000,10.0000
176,0.7-5.8,1.0000,1.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,1.0000,1.0000,2.0000,1.0000,2.0000,2.0000,16.0000
177,0.7-6.0,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,1.0000,0.0000,2.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,16.0000
178,0.7-6.5,2.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,1.0000,18.0000
179,0.7-7.0,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,15.0000
180,0.8-0.0,0.0667,0.7333,0.7333,0.9333,0.5333,0.4667,0.3333,0.2000,0.6000,0.2667,0.6667,0.6667,0.8667,0.6000,0.9333,0.8000,0.8000,0.6000,0.0667,10.8667
181,0.8-0.2,0.0000,0.6667,0.6667,1.6667,0.6667,0.3333,0.3333,0.0000,0.3333,0.3333,0.6667,0.6667,0.3333,0.3333,0.6667,0.6667,0.6667,0.0000,0.0000,9.0000
182,0.8-0.3,0.0000,1.0000,0.3333,1.0000,0.1667,0.1667,0.0000,0.1667,0.5000,0.8333,0.5000,0.8333,1.3333,0.8333,0.6667,0.6667,0.5000,0.1667,0.0000,9.6667
183,0.8-0.5,0.4444,0.8889,0.2222,0.7778,0.0000,0.0000,0.0000,0.0000,0.4444,0.2222,0.5556,0.5556,0.7778,0.4444,0.4444,0.7778,0.7778,0.3333,0.0000,7.6667
184,0.8-0.6,0.0000,1.6667,1.6667,1.3333,1.0000,0.6667,0.3333,0.3333,1.6667,0.6667,1.3333,1.6667,1.0000,0.6667,1.0000,1.6667,1.3333,1.3333,0.6667,20.0000
185,0.8-0.7,1.0000,1.3333,1.0000,0.3333,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,1.3333,1.0000,1.3333,0.6667,1.3333,1.3333,0.3333,11.6667
186,0.8-0.8,0.0000,0.8889,0.0000,0.2222,0.0000,0.0000,0.0000,0.0000,0.4444,0.0000,0.2222,0.4444,0.6667,0.2222,0.4444,0.4444,0.8889,0.6667,0.0000,5.5556
187,0.8-1.0,0.0417,0.8333,0.6667,0.9167,0.2917,0.2083,0.2083,0.2500,0.7500,0.4583,0.6250,0.7917,1.0417,0.6250,0.8333,0.8333,0.7917,0.7500,0.0833,11.0000
188,0.8-1.2,0.3333,0.6667,1.0000,0.6667,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3333,0.6667,1.0000,0.0000,0.6667,1.3333,0.6667,1.0000,0.3333,9.6667
189,0.8-1.5,0.0000,1.3333,0.6667,0.6667,0.0000,0.0000,0.0000,0.0000,0.6667,0.3333,0.6667,0.6667,1.3333,0.6667,1.0000,1.3333,1.3333,1.3333,0.3333,12.3333
190,0.8-1.7,0.6667,1.6667,1.0000,1.3333,1.0000,0.6667,0.6667,0.0000,0.6667,0.0000,1.3333,1.3333,1.6667,1.0000,1.0000,1.0000,0.3333,0.3333,0.0000,15.6667
191,0.8-1.8,0.1111,1.2222,1.1111,1.1111,0.4444,0.4444,0.3333,0.1111,0.6667,0.3333,1.2222,1.0000,1.2222,0.7778,1.1111,1.3333,1.2222,1.2222,0.1111,15.1111
192,0.8-2.0,0.2667,0.9333,0.8667,1.0667,0.4667,0.3333,0.1333,0.1333,0.6000,0.5333,0.8667,0.6000,0.8667,0.4667,0.7333,1.2667,0.9333,0.6667,0.2000,11.9333
193,0.8-2.2,0.0000,0.3333,0.0000,0.3333,0.0000,0.0000,0.0000,0.3333,0.3333,0.3333,0.3333,1.3333,1.0000,0.6667,1.3333,1.3333,1.3333,0.6667,0.6667,10.3333
194,0.8-2.5,0.5000,1.5000,0.6667,0.8333,0.5000,0.0000,0.1667,0.0000,0.6667,0.1667,0.5000,0.0000,1.1667,0.5000,0.8333,0.8333,1.0000,0.8333,0.1667,10.8333
195,0.8-2.6,0.2222,0.8889,0.5556,0.8889,0.6667,0.4444,0.5556,0.4444,1.3333,0.4444,0.7778,1.1111,1.0000,0.5556,0.7778,0.8889,0.7778,0.5556,0.0000,12.8889
196,0.8-2.7,0.1667,1.1667,1.1667,1.1667,1.0000,0.3333,0.1667,0.0000,1.3333,0.5000,0.8333,0.8333,1.0000,0.8333,1.0000,1.0000,1.0000,1.0000,0.0000,14.5000
197,0.8-2.8,0.0000,0.0000,0.0000,1.0000,1.0000,0.3333,1.0000,0.0000,1.6667,0.3333,0.0000,0.6667,0.6667,0.3333,0.6667,0.6667,0.6667,0.6667,0.0000,9.6667
198,0.8-3.0,0.1667,0.6667,1.0000,0.3333,0.0000,0.3333,0.3333,0.1667,1.0000,0.1667,0.8333,0.3333,0.3333,0.1667,1.1667,1.1667,1.0000,0.1667,0.0000,9.3333
199,0.8-3.2,0.6667,1.1667,1.3333,0.8333,0.8333,0.0000,0.1667,0.0000,0.6667,0.1667,0.5000,1.1667,0.5000,0.5000,0.6667,0.0000,0.3333,0.3333,0.0000,9.8333
200,0.8-3.3,0.0000,1.0000,1.0000,0.3333,0.6667,0.3333,0.0000,0.3333,0.0000,0.0000,0.3333,1.0000,1.3333,0.6667,1.3333,1.3333,1.3333,1.0000,0.6667,12.6667
201,0.8-3.5,0.1667,1.1667,0.5000,1.0000,0.5000,0.0000,0.0000,0.1667,1.0000,0.1667,0.6667,0.3333,0.5000,0.5000,1.1667,1.3333,1.3333,1.0000,0.3333,11.8333
202,0.8-4.0,0.0000,0.0000,0.6667,1.0000,0.6667,0.3333,0.3333,0.0000,0.3333,1.0000,1.0000,1.0000,1.3333,0.6667,1.3333,1.3333,0.6667,0.3333,0.0000,12.0000
203,0.8-4.3,0.3333,1.0000,0.3333,1.6667,0.0000,0.3333,0.3333,0.0000,1.0000,0.0000,0.0000,0.3333,1.3333,0.6667,1.0000,1.3333,1.0000,0.6667,0.0000,11.3333
204,0.8-4.8,0.0000,0.3333,1.3333,1.6667,0.6667,0.0000,0.3333,0.0000,0.6667,0.3333,0.6667,0.6667,0.6667,0.6667,1.3333,1.3333,1.3333,1.6667,0.0000,13.6667
205,0.8-5.0,0.3333,1.6667,1.0000,1.0000,0.6667,0.0000,0.0000,0.3333,1.0000,0.0000,0.6667,0.6667,0.6667,0.6667,1.0000,1.0000,1.6667,1.3333,0.6667,14.3333
206,0.8-5.8,0.0000,1.0000,1.0000,1.6667,0.0000,0.3333,0.0000,0.0000,0.6667,0.3333,1.3333,1.0000,1.0000,0.6667,1.0000,1.0000,1.3333,1.6667,0.3333,14.3333
207,0.8-6.0,0.0000,0.0000,0.6667,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.6667,0.6667,0.6667,0.6667,0.6667,0.6667,0.0000,7.6667
208,0.8-6.5,0.6667,0.6667,0.6667,0.6667,0.6667,0.3333,0.0000,0.0000,1.6667,0.0000,0.6667,1.3333,1.3333,0.6667,1.6667,1.6667,1.3333,1.3333,0.0000,15.3333
209,0.8-7.0,0.0000,0.3333,0.6667,1.0000,1.0000,0.0000,0.0000,0.0000,1.3333,0.0000,0.6667,0.3333,0.6667,0.3333,0.3333,0.6667,1.3333,1.0000,0.3333,10.0000
210,1.0-0.0,0.1000,0.4750,0.6500,0.6500,0.4250,0.5000,0.5500,0.1500,0.5250,0.4500,0.4250,0.3500,0.8250,0.7000,0.6250,0.7250,0.7000,0.3250,0.0250,9.1750
211,1.0-0.2,0.0000,0.2500,0.1250,0.7500,0.3750,0.1250,0.1250,0.0000,0.3750,0.3750,0.2500,0.2500,0.1250,0.1250,0.6250,0.2500,0.3750,0.2500,0.0000,4.7500
212,1.0-0.3,0.1250,0.3125,0.6875,0.3750,0.1250,0.1250,0.3125,0.1875,0.3750,0.7500,0.5000,0.5000,1.2500,0.7500,0.7500,0.6250,0.6250,0.3750,0.1250,8.8750
213,1.0-0.5,0.2500,0.4167,0.2083,0.3333,0.0000,0.0000,0.0000,0.0833,0.1667,0.2083,0.5000,0.3333,0.8333,0.3750,0.2917,0.5417,0.6667,0.2500,0.0000,5.4583
214,1.0-0.6,0.0000,1.5000,1.2500,1.1250,1.0000,1.3750,1.2500,0.6250,1.1250,1.0000,1.2500,1.1250,1.3750,0.8750,1.3750,1.2500,1.3750,1.2500,0.3750,20.5000
215,1.0-0.7,0.5000,0.6250,0.1250,0.3750,0.0000,0.2500,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.6250,1.0000,1.0000,0.6250,1.1250,0.7500,0.0000,7.5000
216,1.0-0.8,0.0417,0.8333,0.6667,0.9167,0.2917,0.2083,0.2083,0.2500,0.7500,0.4583,0.6250,0.7917,1.0417,0.6250,0.8333,0.8333,0.7917,0.7500,0.0833,11.0000
217,1.0-1.0,0.0312,0.7188,0.4688,0.4062,0.1250,0.4375,0.4375,0.0938,0.5938,0.4688,0.4062,0.5312,1.2188,1.0000,0.7500,0.6562,0.7188,0.6250,0.0000,9.6875
218,1.0-1.2,0.0000,0.3750,0.6250,0.7500,0.5000,0.0000,0.0000,0.0000,0.1250,0.1250,0.1250,0.3750,0.8750,0.1250,0.2500,0.8750,0.6250,0.6250,0.0000,6.3750
219,1.0-1.5,0.0000,1.3750,0.8750,0.3750,0.0000,0.0000,0.2500,0.3750,1.1250,1.2500,1.0000,0.5000,1.6250,1.5000,1.3750,1.1250,1.1250,1.2500,0.1250,15.2500
220,1.0-1.7,0.1250,0.6250,0.3750,0.3750,0.6250,0.5000,0.5000,0.0000,0.3750,0.3750,0.7500,0.2500,1.3750,0.8750,0.7500,0.7500,0.7500,0.2500,0.0000,9.6250
221,1.0-1.8,0.1250,0.8750,0.5000,0.8333,0.5000,0.7917,0.7500,0.2917,0.6667,0.7917,1.0000,0.8333,1.2500,0.8750,0.8750,0.9583,0.8750,0.8333,0.0417,13.6667
222,1.0-2.0,0.0500,0.9250,0.6750,0.7000,0.2000,0.6000,0.3750,0.2250,0.5500,0.6500,0.6000,0.3250,0.9250,0.8000,0.8500,1.1000,1.0500,0.7250,0.1250,11.4500
223,1.0-2.2,0.0000,0.6250,0.5000,0.3750,0.5000,0.5000,0.5000,0.3750,0.6250,0.7500,0.6250,1.1250,1.3750,1.6250,1.3750,1.2500,1.3750,1.3750,0.5000,15.3750
224,1.0-2.5,0.2500,0.6875,0.1250,0.6250,0.6250,0.0625,0.0625,0.0000,0.3125,0.1875,0.1875,0.0000,1.0000,0.8750,0.9375,0.4375,1.1250,0.7500,0.0000,8.2500
225,1.0-2.6,0.2917,0.6250,0.5833,0.6667,0.2500,0.3750,0.3750,0.2917,0.6667,0.6250,0.5417,0.6667,1.1250,0.8333,0.9167,0.4583,0.3750,0.4167,0.0417,10.1250
226,1.0-2.7,0.3125,0.6875,0.5000,0.6875,0.3125,0.5625,0.5625,0.0000,0.6875,0.6875,0.6875,0.5625,1.2500,1.0625,0.8125,0.8125,0.8750,0.5625,0.1250,11.7500
227,1.0-2.8,0.0000,0.1250,0.0000,0.0000,0.1250,0.1250,0.5000,0.0000,0.5000,0.1250,0.0000,0.1250,0.7500,0.2500,0.3750,0.2500,0.1250,0.1250,0.0000,3.5000
228,1.0-3.0,0.0625,0.6250,0.5625,0.2500,0.0000,0.1875,0.2500,0.4375,0.6250,0.5000,0.5000,0.4375,0.5625,0.1875,0.7500,0.8125,0.3750,0.1875,0.0000,7.3125
229,1.0-3.2,0.2500,0.4375,0.7500,0.8125,0.4375,0.7500,0.7500,0.0625,0.7500,0.6250,0.6875,0.8125,0.7500,0.6875,0.5625,0.0000,0.2500,0.3125,0.0000,9.6875
230,1.0-3.3,0.0000,1.0000,0.5000,0.6250,0.8750,0.5000,0.6250,0.8750,0.8750,1.0000,1.1250,1.0000,1.5000,1.0000,1.2500,1.0000,1.0000,1.0000,0.0000,15.7500
231,1.0-3.5,0.0000,0.8750,1.1250,1.0000,0.1250,0.9375,0.7500,0.5625,1.0000,0.8125,0.9375,0.8125,0.7500,1.5000,1.2500,1.1250,1.1250,0.8125,0.1875,15.6875
232,1.0-4.0,0.0000,0.1250,0.2500,0.7500,0.3750,0.3750,0.6250,0.0000,0.6250,1.2500,0.8750,1.0000,1.7500,1.6250,1.3750,1.3750,0.7500,0.6250,0.0000,13.7500
233,1.0-4.3,0.0000,0.7500,0.1250,0.7500,0.0000,0.0000,0.3750,0.0000,0.5000,0.0000,0.1250,0.3750,0.8750,0.1250,0.7500,0.7500,0.3750,0.7500,0.0000,6.6250
234,1.0-4.8,0.3750,1.0000,0.2500,0.8750,0.0000,0.1250,0.1250,0.0000,0.2500,0.2500,0.1250,0.2500,0.6250,1.1250,0.8750,0.8750,1.2500,0.8750,0.0000,9.2500
235,1.0-5.0,0.1250,1.0000,1.3750,1.0000,0.7500,1.0000,1.1250,0.3750,0.5000,0.0000,0.2500,0.5000,1.5000,1.3750,1.1250,1.1250,1.2500,1.1250,0.2500,15.7500
236,1.0-5.8,0.1250,1.0000,1.1250,1.2500,0.8750,0.7500,0.5000,0.2500,1.0000,1.1250,1.1250,1.1250,1.6250,1.3750,1.0000,1.1250,1.2500,1.1250,0.2500,18.0000
237,1.0-6.0,0.0000,0.0000,0.0000,0.5000,0.0000,0.2500,0.3750,0.0000,0.5000,0.3750,0.1250,0.0000,0.8750,0.2500,0.1250,0.3750,0.2500,0.0000,0.0000,4.0000
238,1.0-6.5,0.5000,0.5000,1.1250,0.3750,0.2500,0.1250,0.1250,0.0000,1.1250,0.6250,1.1250,0.7500,1.6250,1.6250,1.2500,1.1250,1.1250,1.2500,0.1250,14.7500
239,1.0-7.0,0.0000,1.0000,0.3750,0.3750,0.2500,0.0000,0.0000,0.0000,0.6250,0.2500,0.6250,0.3750,0.2500,0.3750,0.3750,0.2500,0.8750,1.0000,0.0000,7.0000
240,1.2-0.0,0.0000,0.8000,1.4000,0.8000,1.2000,0.4000,0.4000,0.6000,1.0000,0.4000,0.2000,0.4000,1.2000,0.2000,0.4000,1.2000,1.0000,0.8000,0.6000,13.0000
241,1.2-0.2,0.0000,0.0000,1.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,8.0000
242,1.2-0.3,0.0000,1.0000,1.5000,1.0000,1.0000,0.5000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,1.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.0000,12.0000
243,1.2-0.5,0.3333,1.0000,0.6667,0.6667,0.0000,0.0000,0.0000,0.6667,1.0000,0.6667,0.3333,0.3333,1.0000,0.3333,0.6667,1.6667,1.3333,0.6667,0.6667,12.0000
244,1.2-0.6,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,12.0000
245,1.2-0.7,0.0000,1.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,2.0000,1.0000,0.0000,0.0000,2.0000,0.0000,1.0000,2.0000,2.0000,1.0000,2.0000,18.0000
246,1.2-0.8,0.3333,0.6667,1.0000,0.6667,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3333,0.6667,1.0000,0.0000,0.6667,1.3333,0.6667,1.0000,0.3333,9.6667
247,1.2-1.0,0.0000,0.3750,0.6250,0.7500,0.5000,0.0000,0.0000,0.0000,0.1250,0.1250,0.1250,0.3750,0.8750,0.1250,0.2500,0.8750,0.6250,0.6250,0.0000,6.3750
248,1.2-1.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
